90910.952: [Full GC [PSYoungGen: 2599424K->124895K(2665344K)] [PSOldGen: 5461375K->5461375K(5461376K)] 8060799K->5586271K(8126720K) [PSPermGen: 71438K->71438K(75136K)], 19.1693450 secs] [Times: user=18.35 sys=0.81, real=19.17 secs] 
90979.099: [Full GC [PSYoungGen: 2599424K->148443K(2665344K)] [PSOldGen: 5461375K->5461375K(5461376K)] 8060799K->5609819K(8126720K) [PSPermGen: 71458K->71458K(74560K)], 20.8303220 secs] [Times: user=18.83 sys=1.99, real=20.83 secs] 
91053.429: [Full GC [PSYoungGen: 2599424K->159060K(2665344K)] [PSOldGen: 5461375K->5461375K(5461376K)] 8060799K->5620436K(8126720K) [PSPermGen: 71478K->71478K(73856K)], 20.8714930 secs] [Times: user=18.74 sys=2.12, real=20.87 secs] 
91117.619: [Full GC [PSYoungGen: 2599424K->27836K(2665344K)] [PSOldGen: 5461375K->5461375K(5461376K)] 8060799K->5489212K(8126720K) [PSPermGen: 71489K->71425K(73664K)], 21.1843680 secs] [Times: user=19.14 sys=2.04, real=21.18 secs] 
91179.211: [Full GC [PSYoungGen: 2599424K->35736K(2665344K)] [PSOldGen: 5461375K->5461375K(5461376K)] 8060799K->5497112K(8126720K) [PSPermGen: 71432K->71432K(73600K)], 19.5314310 secs] [Times: user=18.72 sys=0.79, real=19.53 secs] 
91215.321: [Full GC [PSYoungGen: 2599424K->164215K(2665344K)] [PSOldGen: 5461375K->5461375K(5461376K)] 8060799K->5625591K(8126720K) [PSPermGen: 71445K->71445K(73088K)], 19.1838960 secs] [Times: user=18.37 sys=0.81, real=19.18 secs] 
91268.992: [Full GC [PSYoungGen: 2599424K->163408K(2665344K)] [PSOldGen: 5461375K->5461375K(5461376K)] 8060799K->5624784K(8126720K) [PSPermGen: 71461K->71461K(73088K)], 20.8545930 secs] [Times: user=18.74 sys=2.11, real=20.85 secs] 
91342.788: [Full GC [PSYoungGen: 2599424K->38618K(2665344K)] [PSOldGen: 5461375K->5461375K(5461376K)] 8060799K->5499994K(8126720K) [PSPermGen: 71471K->71421K(72384K)], 21.3480150 secs] [Times: user=19.29 sys=2.05, real=21.35 secs] 
91434.504: [Full GC [PSYoungGen: 2599424K->168815K(2665344K)] [PSOldGen: 5461375K->5461375K(5461376K)] 8060799K->5630191K(8126720K) [PSPermGen: 71432K->71432K(72256K)], 20.8699420 secs] [Times: user=18.79 sys=2.07, real=20.86 secs] 
91551.353: [Full GC [PSYoungGen: 2599424K->173277K(2665344K)] [PSOldGen: 5461375K->5461375K(5461376K)] 8060799K->5634653K(8126720K) [PSPermGen: 71442K->71442K(72384K)], 19.0812990 secs] [Times: user=18.29 sys=0.79, real=19.08 secs] 
91598.717: [Full GC [PSYoungGen: 2599424K->175565K(2665344K)] [PSOldGen: 5461375K->5461375K(5461376K)] 8060799K->5636941K(8126720K) [PSPermGen: 71445K->71445K(72256K)], 19.2629660 secs] [Times: user=18.41 sys=0.84, real=19.26 secs] 
91642.960: [Full GC [PSYoungGen: 2599424K->45394K(2665344K)] [PSOldGen: 5461375K->5461375K(5461376K)] 8060799K->5506770K(8126720K) [PSPermGen: 71454K->71421K(72128K)], 21.0800890 secs] [Times: user=20.24 sys=0.83, real=21.08 secs] 
91733.636: [Full GC [PSYoungGen: 2599424K->173306K(2665344K)] [PSOldGen: 5461375K->5461375K(5461376K)] 8060799K->5634682K(8126720K) [PSPermGen: 71434K->71434K(72064K)], 20.5095170 secs] [Times: user=18.41 sys=2.09, real=20.50 secs] 
91871.571: [Full GC [PSYoungGen: 2599424K->184488K(2665344K)] [PSOldGen: 5461375K->5461375K(5461376K)] 8060799K->5645864K(8126720K) [PSPermGen: 71601K->71601K(72256K)], 20.8807790 secs] [Times: user=18.76 sys=2.11, real=20.88 secs] 
91949.498: [Full GC [PSYoungGen: 2599424K->182742K(2665344K)] [PSOldGen: 5461375K->5461375K(5461376K)] 8060799K->5644118K(8126720K) [PSPermGen: 71618K->71618K(72256K)], 20.4176450 secs] [Times: user=18.34 sys=2.07, real=20.41 secs] 
92029.999: [Full GC [PSYoungGen: 2599424K->51364K(2665344K)] [PSOldGen: 5461375K->5461375K(5461376K)] 8060799K->5512740K(8126720K) [PSPermGen: 71629K->71543K(72128K)], 22.4989350 secs] [Times: user=20.48 sys=2.02, real=22.50 secs] 
92111.834: [Full GC [PSYoungGen: 2599424K->178828K(2665344K)] [PSOldGen: 5461375K->5461375K(5461376K)] 8060799K->5640204K(8126720K) [PSPermGen: 71563K->71563K(72064K)], 18.8345220 secs] [Times: user=18.03 sys=0.80, real=18.83 secs] 
92158.944: [Full GC [PSYoungGen: 2599424K->181936K(2665344K)] [PSOldGen: 5461375K->5461375K(5461376K)] 8060799K->5643312K(8126720K) [PSPermGen: 71570K->71570K(72064K)], 18.7629500 secs] [Times: user=18.01 sys=0.76, real=18.76 secs] 
92207.695: [Full GC [PSYoungGen: 2599424K->198749K(2665344K)] [PSOldGen: 5461375K->5461375K(5461376K)] 8060799K->5660125K(8126720K) [PSPermGen: 71575K->71575K(72064K)], 18.6335860 secs] [Times: user=17.82 sys=0.81, real=18.63 secs] 
92292.046: [Full GC [PSYoungGen: 2599424K->54707K(2665344K)] [PSOldGen: 5461375K->5461375K(5461376K)] 8060799K->5516082K(8126720K) [PSPermGen: 71585K->71548K(72000K)], 20.2419920 secs] [Times: user=19.48 sys=0.77, real=20.24 secs] 
92351.436: [Full GC [PSYoungGen: 2599424K->180243K(2665344K)] [PSOldGen: 5461375K->5461375K(5461376K)] 8060799K->5641619K(8126720K) [PSPermGen: 71551K->71551K(72000K)], 18.7230590 secs] [Times: user=17.91 sys=0.80, real=18.72 secs] 
92453.541: [Full GC [PSYoungGen: 2599424K->185462K(2665344K)] [PSOldGen: 5461375K->5461375K(5461376K)] 8060799K->5646838K(8126720K) [PSPermGen: 71562K->71562K(71936K)], 18.7417160 secs] [Times: user=17.94 sys=0.80, real=18.74 secs] 
92505.387: [Full GC [PSYoungGen: 2599424K->189154K(2665344K)] [PSOldGen: 5461375K->5461375K(5461376K)] 8060799K->5650530K(8126720K) [PSPermGen: 71571K->71571K(71936K)], 18.6686680 secs] [Times: user=17.85 sys=0.81, real=18.67 secs] 
92544.328: [Full GC [PSYoungGen: 2599424K->54711K(2665344K)] [PSOldGen: 5461375K->5461375K(5461376K)] 8060799K->5516087K(8126720K) [PSPermGen: 71576K->71525K(71872K)], 20.9811840 secs] [Times: user=18.89 sys=2.08, real=20.98 secs] 
92614.913: [Full GC [PSYoungGen: 2599424K->162299K(2665344K)] [PSOldGen: 5461375K->5461375K(5461376K)] 8060799K->5623675K(8126720K) [PSPermGen: 71534K->71534K(71872K)], 20.4184700 secs] [Times: user=18.36 sys=2.06, real=20.42 secs] 
92671.525: [Full GC [PSYoungGen: 2599424K->181778K(2665344K)] [PSOldGen: 5461375K->5461375K(5461376K)] 8060799K->5643154K(8126720K) [PSPermGen: 71542K->71542K(71872K)], 18.7077680 secs] [Times: user=17.93 sys=0.79, real=18.70 secs] 
92724.541: [Full GC [PSYoungGen: 2599424K->185816K(2665344K)] [PSOldGen: 5461375K->5461375K(5461376K)] 8060799K->5647191K(8126720K) [PSPermGen: 71549K->71549K(71872K)], 18.6917270 secs] [Times: user=17.91 sys=0.78, real=18.69 secs] 
93290.491: [Full GC [PSYoungGen: 2599424K->62211K(2665344K)] [PSOldGen: 5461375K->5461375K(5461376K)] 8060799K->5523587K(8126720K) [PSPermGen: 71659K->71621K(71744K)], 22.4225210 secs] [Times: user=20.36 sys=2.05, real=22.42 secs] 
94001.816: [Full GC [PSYoungGen: 2599424K->191327K(2665344K)] [PSOldGen: 5461375K->5461375K(5461376K)] 8060799K->5652703K(8126720K) [PSPermGen: 71705K->71705K(71872K)], 20.5109910 secs] [Times: user=18.41 sys=2.10, real=20.51 secs] 
94882.785: [Full GC [PSYoungGen: 2599424K->199407K(2665344K)] [PSOldGen: 5461375K->5461375K(5461376K)] 8060799K->5660783K(8126720K) [PSPermGen: 71740K->71740K(71872K)], 20.4415970 secs] [Times: user=18.45 sys=1.99, real=20.44 secs] 
95999.235: [Full GC [PSYoungGen: 2599424K->200854K(2665344K)] [PSOldGen: 5461375K->5461375K(5461376K)] 8060799K->5662230K(8126720K) [PSPermGen: 71764K->71764K(71872K)], 20.3925300 secs] [Times: user=18.30 sys=2.09, real=20.39 secs] 
96342.929: [Full GC [PSYoungGen: 2599424K->35542K(2665344K)] [PSOldGen: 5461375K->5461375K(5461376K)] 8060799K->5496918K(8126720K) [PSPermGen: 71781K->71282K(71680K)], 22.6996150 secs] [Times: user=20.61 sys=2.09, real=22.70 secs] 
96780.742: [Full GC [PSYoungGen: 2599424K->161708K(2665344K)] [PSOldGen: 5461375K->5461375K(5461376K)] 8060799K->5623084K(8126720K) [PSPermGen: 71290K->71290K(71680K)], 18.7472130 secs] [Times: user=17.91 sys=0.83, real=18.75 secs] 
97247.285: [Full GC [PSYoungGen: 2599424K->165257K(2665344K)] [PSOldGen: 5461375K->5461375K(5461376K)] 8060799K->5626633K(8126720K) [PSPermGen: 71331K->71331K(71680K)], 20.3227330 secs] [Times: user=18.31 sys=2.00, real=20.32 secs] 
97551.946: [Full GC [PSYoungGen: 2599424K->166187K(2665344K)] [PSOldGen: 5461375K->5461375K(5461376K)] 8060799K->5627563K(8126720K) [PSPermGen: 71338K->71338K(71680K)], 20.2878450 secs] [Times: user=18.24 sys=2.04, real=20.29 secs] 
97591.288: [Full GC [PSYoungGen: 2599424K->29885K(2665344K)] [PSOldGen: 5461375K->5461305K(5461376K)] 8060799K->5491190K(8126720K) [PSPermGen: 71339K->71271K(71616K)], 20.6713980 secs] [Times: user=19.84 sys=0.83, real=20.67 secs] 
97646.771: [Full GC [PSYoungGen: 2599424K->145500K(2665344K)] [PSOldGen: 5461305K->5461305K(5461376K)] 8060729K->5606805K(8126720K) [PSPermGen: 71277K->71277K(71616K)], 18.6327840 secs] [Times: user=17.83 sys=0.80, real=18.63 secs] 
97699.419: [Full GC [PSYoungGen: 2599424K->157325K(2665344K)] [PSOldGen: 5461305K->5461305K(5461376K)] 8060729K->5618630K(8126720K) [PSPermGen: 71278K->71278K(71616K)], 18.6781560 secs] [Times: user=17.89 sys=0.78, real=18.68 secs] 
97771.238: [Full GC [PSYoungGen: 2599424K->160640K(2665344K)] [PSOldGen: 5461305K->5461305K(5461376K)] 8060729K->5621945K(8126720K) [PSPermGen: 71284K->71284K(71616K)], 18.6256930 secs] [Times: user=17.85 sys=0.77, real=18.63 secs] 
97809.689: [Full GC [PSYoungGen: 2599424K->29470K(2665344K)] [PSOldGen: 5461305K->5461304K(5461376K)] 8060729K->5490774K(8126720K) [PSPermGen: 71284K->71271K(71616K)], 18.6878970 secs] [Times: user=17.84 sys=0.83, real=18.68 secs] 
97849.628: [Full GC [PSYoungGen: 2599424K->146538K(2665344K)] [PSOldGen: 5461304K->5461304K(5461376K)] 8060728K->5607843K(8126720K) [PSPermGen: 71271K->71271K(71616K)], 18.6799410 secs] [Times: user=17.81 sys=0.86, real=18.68 secs] 
97914.285: [Full GC [PSYoungGen: 2599424K->151393K(2665344K)] [PSOldGen: 5461304K->5461304K(5461376K)] 8060728K->5612698K(8126720K) [PSPermGen: 71277K->71277K(71616K)], 18.7016540 secs] [Times: user=17.90 sys=0.79, real=18.70 secs] 
97965.963: [Full GC [PSYoungGen: 2599424K->158382K(2665344K)] [PSOldGen: 5461304K->5461304K(5461376K)] 8060728K->5619687K(8126720K) [PSPermGen: 71283K->71283K(71616K)], 18.6749110 secs] [Times: user=17.84 sys=0.83, real=18.67 secs] 
98029.609: [Full GC [PSYoungGen: 2599424K->30491K(2665344K)] [PSOldGen: 5461304K->5461303K(5461376K)] 8060728K->5491795K(8126720K) [PSPermGen: 71291K->71271K(71616K)], 22.2338030 secs] [Times: user=20.19 sys=2.04, real=22.23 secs] 
98165.220: [Full GC [PSYoungGen: 2599424K->162766K(2665344K)] [PSOldGen: 5461303K->5461303K(5461376K)] 8060727K->5624069K(8126720K) [PSPermGen: 71278K->71278K(71616K)], 18.6814270 secs] [Times: user=17.88 sys=0.81, real=18.68 secs] 
98202.913: [Full GC [PSYoungGen: 2599424K->159575K(2665344K)] [PSOldGen: 5461303K->5461303K(5461376K)] 8060727K->5620878K(8126720K) [PSPermGen: 71278K->71278K(71616K)], 18.6477630 secs] [Times: user=17.85 sys=0.80, real=18.65 secs] 
98240.004: [Full GC [PSYoungGen: 2599424K->161454K(2665344K)] [PSOldGen: 5461303K->5461303K(5461376K)] 8060727K->5622757K(8126720K) [PSPermGen: 71284K->71284K(71616K)], 18.6224620 secs] [Times: user=17.85 sys=0.77, real=18.62 secs] 
98277.184: [Full GC [PSYoungGen: 2599424K->30057K(2665344K)] [PSOldGen: 5461303K->5461301K(5461376K)] 8060727K->5491358K(8126720K) [PSPermGen: 71285K->71271K(71552K)], 18.7738020 secs] [Times: user=17.98 sys=0.79, real=18.78 secs] 
98317.197: [Full GC [PSYoungGen: 2599424K->147738K(2665344K)] [PSOldGen: 5461301K->5461301K(5461376K)] 8060725K->5609040K(8126720K) [PSPermGen: 71271K->71271K(71552K)], 18.7254150 secs] [Times: user=17.88 sys=0.84, real=18.73 secs] 
98353.815: [Full GC [PSYoungGen: 2599424K->156076K(2665344K)] [PSOldGen: 5461301K->5461301K(5461376K)] 8060725K->5617378K(8126720K) [PSPermGen: 71277K->71277K(71552K)], 18.6475240 secs] [Times: user=17.84 sys=0.80, real=18.65 secs] 
98391.816: [Full GC [PSYoungGen: 2599424K->158083K(2665344K)] [PSOldGen: 5461301K->5461301K(5461376K)] 8060725K->5619385K(8126720K) [PSPermGen: 71278K->71278K(71552K)], 18.6251590 secs] [Times: user=17.80 sys=0.82, real=18.62 secs] 
98429.338: [Full GC [PSYoungGen: 2599424K->29938K(2665344K)] [PSOldGen: 5461301K->5461301K(5461376K)] 8060725K->5491239K(8126720K) [PSPermGen: 71278K->71271K(71552K)], 18.6755920 secs] [Times: user=17.86 sys=0.80, real=18.67 secs] 
98468.206: [Full GC [PSYoungGen: 2599424K->145253K(2665344K)] [PSOldGen: 5461301K->5461301K(5461376K)] 8060725K->5606554K(8126720K) [PSPermGen: 71271K->71271K(71552K)], 18.6999760 secs] [Times: user=17.90 sys=0.80, real=18.70 secs] 
98505.429: [Full GC [PSYoungGen: 2599424K->160684K(2665344K)] [PSOldGen: 5461301K->5461301K(5461376K)] 8060725K->5621986K(8126720K) [PSPermGen: 71278K->71278K(71552K)], 18.6390770 secs] [Times: user=17.85 sys=0.79, real=18.63 secs] 
98558.636: [Full GC [PSYoungGen: 2599424K->147697K(2665344K)] [PSOldGen: 5461301K->5461301K(5461376K)] 8060725K->5608999K(8126720K) [PSPermGen: 71278K->71278K(71552K)], 18.6865640 secs] [Times: user=17.88 sys=0.80, real=18.68 secs] 
98601.807: [Full GC [PSYoungGen: 2599424K->31640K(2665344K)] [PSOldGen: 5461301K->5461300K(5461376K)] 8060725K->5492941K(8126720K) [PSPermGen: 71285K->71271K(71552K)], 22.2261010 secs] [Times: user=20.13 sys=2.09, real=22.22 secs] 
98651.821: [Full GC [PSYoungGen: 2599424K->152193K(2665344K)] [PSOldGen: 5461300K->5461300K(5461376K)] 8060724K->5613493K(8126720K) [PSPermGen: 71272K->71272K(71552K)], 18.7414890 secs] [Times: user=17.96 sys=0.78, real=18.74 secs] 
98754.047: [Full GC [PSYoungGen: 2599424K->156141K(2665344K)] [PSOldGen: 5461300K->5461300K(5461376K)] 8060724K->5617441K(8126720K) [PSPermGen: 71278K->71278K(71552K)], 18.6821330 secs] [Times: user=17.89 sys=0.78, real=18.68 secs] 
98816.150: [Full GC [PSYoungGen: 2599424K->158643K(2665344K)] [PSOldGen: 5461300K->5461300K(5461376K)] 8060724K->5619943K(8126720K) [PSPermGen: 71278K->71278K(71552K)], 18.6533360 secs] [Times: user=17.87 sys=0.79, real=18.65 secs] 
98867.329: [Full GC [PSYoungGen: 2599424K->29985K(2665344K)] [PSOldGen: 5461300K->5461298K(5461376K)] 8060724K->5491284K(8126720K) [PSPermGen: 71285K->71271K(71552K)], 18.8753190 secs] [Times: user=18.07 sys=0.80, real=18.88 secs] 
98925.904: [Full GC [PSYoungGen: 2599424K->158162K(2665344K)] [PSOldGen: 5461298K->5461298K(5461376K)] 8060722K->5619461K(8126720K) [PSPermGen: 71272K->71272K(71552K)], 18.7286960 secs] [Times: user=17.92 sys=0.80, real=18.73 secs] 
98970.554: [Full GC [PSYoungGen: 2599424K->160333K(2665344K)] [PSOldGen: 5461298K->5461298K(5461376K)] 8060722K->5621632K(8126720K) [PSPermGen: 71278K->71278K(71552K)], 18.6664600 secs] [Times: user=17.87 sys=0.80, real=18.66 secs] 
99031.698: [Full GC [PSYoungGen: 2599424K->93447K(2665344K)] [PSOldGen: 5461298K->5461298K(5461376K)] 8060722K->5554745K(8126720K) [PSPermGen: 71284K->71284K(71360K)], 18.6565560 secs] [Times: user=17.88 sys=0.77, real=18.65 secs] 
99087.183: [Full GC [PSYoungGen: 2599424K->30225K(2665344K)] [PSOldGen: 5461298K->5461297K(5461376K)] 8060722K->5491522K(8126720K) [PSPermGen: 71290K->71271K(71296K)], 18.7422770 secs] [Times: user=17.92 sys=0.82, real=18.74 secs] 
99190.970: [Full GC [PSYoungGen: 2599424K->158312K(2665344K)] [PSOldGen: 5461297K->5461297K(5461376K)] 8060721K->5619609K(8126720K) [PSPermGen: 71272K->71272K(71296K)], 18.6038870 secs] [Times: user=17.79 sys=0.80, real=18.60 secs] 
99331.792: [Full GC [PSYoungGen: 2599424K->161900K(2665344K)] [PSOldGen: 5461297K->5461297K(5461376K)] 8060721K->5623197K(8126720K) [PSPermGen: 71278K->71278K(71296K)], 20.3353660 secs] [Times: user=18.37 sys=1.97, real=20.33 secs] 
99371.301: [Full GC [PSYoungGen: 2599424K->160029K(2665344K)] [PSOldGen: 5461297K->5461297K(5461376K)] 8060721K->5621326K(8126720K) [PSPermGen: 71279K->71279K(71296K)], 18.7207360 secs] [Times: user=17.88 sys=0.84, real=18.72 secs] 
99409.230: [Full GC [PSYoungGen: 2599424K->29475K(2665344K)] [PSOldGen: 5461297K->5461290K(5461376K)] 8060721K->5490765K(8126720K) [PSPermGen: 71280K->71236K(71296K)], 20.5494010 secs] [Times: user=19.72 sys=0.82, real=20.54 secs] 
99448.445: [Full GC [PSYoungGen: 2599424K->147471K(2665344K)] [PSOldGen: 5461290K->5461290K(5461376K)] 8060714K->5608761K(8126720K) [PSPermGen: 71242K->71242K(71296K)], 18.6605070 secs] [Times: user=17.90 sys=0.75, real=18.65 secs] 
99486.370: [Full GC [PSYoungGen: 2599424K->158393K(2665344K)] [PSOldGen: 5461290K->5461290K(5461376K)] 8060714K->5619683K(8126720K) [PSPermGen: 71243K->71243K(71296K)], 18.6653780 secs] [Times: user=17.87 sys=0.79, real=18.67 secs] 
99524.324: [Full GC [PSYoungGen: 2599424K->158826K(2665344K)] [PSOldGen: 5461290K->5461290K(5461376K)] 8060714K->5620116K(8126720K) [PSPermGen: 71243K->71243K(71296K)], 18.6182810 secs] [Times: user=17.84 sys=0.78, real=18.62 secs] 
99561.840: [Full GC [PSYoungGen: 2599424K->31632K(2665344K)] [PSOldGen: 5461290K->5461290K(5461376K)] 8060714K->5492922K(8126720K) [PSPermGen: 71248K->71236K(71296K)], 18.6254670 secs] [Times: user=17.83 sys=0.80, real=18.63 secs] 
99600.063: [Full GC [PSYoungGen: 2599424K->128427K(2665344K)] [PSOldGen: 5461290K->5461290K(5461376K)] 8060714K->5589718K(8126720K) [PSPermGen: 71237K->71237K(71296K)], 18.7420880 secs] [Times: user=17.93 sys=0.81, real=18.74 secs] 
99638.630: [Full GC [PSYoungGen: 2599424K->159041K(2665344K)] [PSOldGen: 5461290K->5461290K(5461376K)] 8060714K->5620332K(8126720K) [PSPermGen: 71237K->71237K(71296K)], 18.6692330 secs] [Times: user=17.90 sys=0.78, real=18.67 secs] 
99676.114: [Full GC [PSYoungGen: 2599424K->160418K(2665344K)] [PSOldGen: 5461290K->5461290K(5461376K)] 8060714K->5621709K(8126720K) [PSPermGen: 71244K->71244K(71296K)], 18.6363560 secs] [Times: user=17.87 sys=0.76, real=18.64 secs] 
99716.990: [Full GC [PSYoungGen: 2599424K->28560K(2665344K)] [PSOldGen: 5461290K->5461289K(5461376K)] 8060714K->5489850K(8126720K) [PSPermGen: 71245K->71236K(71296K)], 18.6805800 secs] [Times: user=17.93 sys=0.75, real=18.68 secs] 
99763.242: [Full GC [PSYoungGen: 2599424K->153832K(2665344K)] [PSOldGen: 5461289K->5461289K(5461376K)] 8060713K->5615122K(8126720K) [PSPermGen: 71236K->71236K(71296K)], 18.6786930 secs] [Times: user=17.89 sys=0.79, real=18.67 secs] 
99854.047: [Full GC [PSYoungGen: 2599424K->160117K(2665344K)] [PSOldGen: 5461289K->5461289K(5461376K)] 8060713K->5621407K(8126720K) [PSPermGen: 71243K->71243K(71296K)], 20.2775760 secs] [Times: user=18.33 sys=1.95, real=20.27 secs] 
99949.404: [Full GC [PSYoungGen: 2599424K->160149K(2665344K)] [PSOldGen: 5461289K->5461289K(5461376K)] 8060713K->5621439K(8126720K) [PSPermGen: 71249K->71249K(71296K)], 18.6341300 secs] [Times: user=17.84 sys=0.79, real=18.63 secs] 
100008.493: [Full GC [PSYoungGen: 2599424K->28660K(2665344K)] [PSOldGen: 5461289K->5461278K(5461376K)] 8060713K->5489938K(8126720K) [PSPermGen: 71250K->71215K(71232K)], 20.6241690 secs] [Times: user=19.79 sys=0.84, real=20.62 secs] 
100065.546: [Full GC [PSYoungGen: 2599424K->157687K(2665344K)] [PSOldGen: 5461278K->5461278K(5461376K)] 8060702K->5618965K(8126720K) [PSPermGen: 71222K->71222K(71296K)], 18.6989520 secs] [Times: user=17.88 sys=0.81, real=18.69 secs] 
100142.589: [Full GC [PSYoungGen: 2599424K->158795K(2665344K)] [PSOldGen: 5461278K->5461278K(5461376K)] 8060702K->5620073K(8126720K) [PSPermGen: 71224K->71224K(71296K)], 18.6767510 secs] [Times: user=17.88 sys=0.80, real=18.67 secs] 
100188.891: [Full GC [PSYoungGen: 2599424K->160068K(2665344K)] [PSOldGen: 5461278K->5461278K(5461376K)] 8060702K->5621346K(8126720K) [PSPermGen: 71229K->71229K(71296K)], 18.6667190 secs] [Times: user=17.87 sys=0.79, real=18.67 secs] 
100240.159: [Full GC [PSYoungGen: 2599424K->28475K(2665344K)] [PSOldGen: 5461278K->5461274K(5461376K)] 8060702K->5489749K(8126720K) [PSPermGen: 71230K->71217K(71232K)], 18.7421190 secs] [Times: user=17.91 sys=0.83, real=18.74 secs] 
100318.919: [Full GC [PSYoungGen: 2599424K->160721K(2665344K)] [PSOldGen: 5461274K->5461274K(5461376K)] 8060698K->5621995K(8126720K) [PSPermGen: 71222K->71222K(71296K)], 18.6463810 secs] [Times: user=17.85 sys=0.80, real=18.65 secs] 
100397.489: [Full GC [PSYoungGen: 2599424K->93962K(2665344K)] [PSOldGen: 5461274K->5461274K(5461376K)] 8060698K->5555236K(8126720K) [PSPermGen: 71230K->71230K(71296K)], 20.3840760 secs] [Times: user=18.37 sys=2.02, real=20.38 secs] 
100515.485: [Full GC [PSYoungGen: 2599424K->166759K(2665344K)] [PSOldGen: 5461274K->5461274K(5461376K)] 8060698K->5628033K(8126720K) [PSPermGen: 71236K->71236K(71296K)], 18.8301330 secs] [Times: user=18.02 sys=0.80, real=18.83 secs] 
100556.115: [Full GC [PSYoungGen: 2599424K->30893K(2665344K)] [PSOldGen: 5461274K->5461267K(5461376K)] 8060698K->5492160K(8126720K) [PSPermGen: 71237K->71217K(71232K)], 20.6194060 secs] [Times: user=19.78 sys=0.83, real=20.62 secs] 
100598.308: [Full GC [PSYoungGen: 2599424K->149005K(2665344K)] [PSOldGen: 5461267K->5461267K(5461376K)] 8060691K->5610273K(8126720K) [PSPermGen: 71217K->71217K(71232K)], 18.6200950 secs] [Times: user=17.85 sys=0.78, real=18.62 secs] 
100654.701: [Full GC [PSYoungGen: 2599424K->154185K(2665344K)] [PSOldGen: 5461267K->5461267K(5461376K)] 8060691K->5615452K(8126720K) [PSPermGen: 71223K->71223K(71296K)], 18.5696840 secs] [Times: user=17.74 sys=0.82, real=18.56 secs] 
100710.774: [Full GC [PSYoungGen: 2599424K->159144K(2665344K)] [PSOldGen: 5461267K->5461267K(5461376K)] 8060691K->5620411K(8126720K) [PSPermGen: 71230K->71230K(71296K)], 18.6607620 secs] [Times: user=17.88 sys=0.78, real=18.66 secs] 
100756.441: [Full GC [PSYoungGen: 2599424K->37353K(2665344K)] [PSOldGen: 5461267K->5461267K(5461376K)] 8060691K->5498620K(8126720K) [PSPermGen: 71236K->71217K(71232K)], 18.6671420 secs] [Times: user=17.91 sys=0.75, real=18.67 secs] 
100799.268: [Full GC [PSYoungGen: 2599424K->150214K(2665344K)] [PSOldGen: 5461267K->5461267K(5461376K)] 8060691K->5611481K(8126720K) [PSPermGen: 71217K->71217K(71232K)], 18.6714740 secs] [Times: user=17.88 sys=0.79, real=18.67 secs] 
100852.682: [Full GC [PSYoungGen: 2599424K->155601K(2665344K)] [PSOldGen: 5461267K->5461267K(5461376K)] 8060691K->5616868K(8126720K) [PSPermGen: 71258K->71258K(71296K)], 18.6723010 secs] [Times: user=17.86 sys=0.80, real=18.67 secs] 
100956.114: [Full GC [PSYoungGen: 2599424K->159286K(2665344K)] [PSOldGen: 5461267K->5461267K(5461376K)] 8060691K->5620553K(8126720K) [PSPermGen: 71264K->71264K(71296K)], 18.6533010 secs] [Times: user=17.85 sys=0.80, real=18.65 secs] 
101008.055: [Full GC [PSYoungGen: 2599424K->32231K(2665344K)] [PSOldGen: 5461267K->5461263K(5461376K)] 8060691K->5493495K(8126720K) [PSPermGen: 71271K->71256K(71296K)], 22.2077200 secs] [Times: user=20.22 sys=1.97, real=22.20 secs] 
101050.539: [Full GC [PSYoungGen: 2599424K->144857K(2665344K)] [PSOldGen: 5461263K->5461263K(5461376K)] 8060687K->5606121K(8126720K) [PSPermGen: 71256K->71256K(71296K)], 18.7498580 secs] [Times: user=17.95 sys=0.79, real=18.74 secs] 
101088.699: [Full GC [PSYoungGen: 2599424K->149272K(2665344K)] [PSOldGen: 5461263K->5461263K(5461376K)] 8060687K->5610536K(8126720K) [PSPermGen: 71256K->71256K(71296K)], 18.6265960 secs] [Times: user=17.87 sys=0.76, real=18.63 secs] 
101125.330: [Full GC [PSYoungGen: 2599424K->159315K(2665344K)] [PSOldGen: 5461263K->5461263K(5461376K)] 8060687K->5620579K(8126720K) [PSPermGen: 71262K->71262K(71296K)], 18.6644780 secs] [Times: user=17.89 sys=0.77, real=18.66 secs] 
101163.557: [Full GC [PSYoungGen: 2599424K->30383K(2665344K)] [PSOldGen: 5461263K->5461263K(5461376K)] 8060687K->5491646K(8126720K) [PSPermGen: 71263K->71256K(71296K)], 18.6116570 secs] [Times: user=17.82 sys=0.79, real=18.61 secs] 
101201.791: [Full GC [PSYoungGen: 2599424K->149991K(2665344K)] [PSOldGen: 5461263K->5461263K(5461376K)] 8060687K->5611255K(8126720K) [PSPermGen: 71256K->71256K(71296K)], 18.7254460 secs] [Times: user=17.98 sys=0.74, real=18.72 secs] 
101239.241: [Full GC [PSYoungGen: 2599424K->152469K(2665344K)] [PSOldGen: 5461263K->5461263K(5461376K)] 8060687K->5613733K(8126720K) [PSPermGen: 71262K->71262K(71296K)], 18.6939780 secs] [Times: user=17.86 sys=0.83, real=18.69 secs] 
