
 num     #instances         #bytes  class name
1636:             1             48  com.sun.org.apache.xerces.internal.impl.XMLDocumentFragmentScannerImpl$ElementStack
1637:             1             48  com.sun.org.apache.xerces.internal.util.XMLAttributesImpl
1638:             1             48  com.sun.org.apache.xml.internal.utils.FastStringBuffer
1639:             3             48  com.sun.proxy.$Proxy4
1640:             2             48  com.thoughtworks.xstream.mapper.ImplicitCollectionMapper$NamedItemType
1641:             1             48  groovy.lang.Closure$1
1642:             2             48  hudson.Platform
1643:             1             48  hudson.PluginManager$1
1644:             1             48  hudson.diagnosis.MemoryUsageMonitor
1645:             2             48  hudson.init.TermMilestone
1646:             2             48  hudson.model.DependencyGraph$2
1647:             2             48  hudson.model.Node$Mode
1648:             1             48  hudson.model.UpdateSite
1649:             1             48  hudson.model.UsageStatistics
1650:             2             48  hudson.model.View$PropertyList
1651:             1             48  hudson.node_monitors.ArchitectureMonitor$DescriptorImpl
1652:             1             48  hudson.node_monitors.ClockMonitor$DescriptorImpl
1653:             1             48  hudson.node_monitors.DiskSpaceMonitor$1
1654:             1             48  hudson.node_monitors.ResponseTimeMonitor$1
1655:             1             48  hudson.node_monitors.SwapSpaceMonitor$DescriptorImpl
1656:             1             48  hudson.node_monitors.SwapSpaceMonitor$MemoryUsage2
1657:             1             48  hudson.node_monitors.TemporarySpaceMonitor$DescriptorImpl
1658:             3             48  hudson.security.ChainedServletFilter
1659:             2             48  hudson.security.SecurityRealm$SecurityComponents
1660:             2             48  hudson.security.SparseACL
1661:             2             48  hudson.security.csrf.DefaultCrumbIssuer
1662:             1             48  hudson.slaves.ComputerRetentionWork
1663:             1             48  hudson.triggers.SCMTrigger$DescriptorImpl
1664:             1             48  hudson.triggers.Trigger$Cron
1665:             2             48  hudson.util.ClockDifference
1666:             2             48  hudson.util.CopyOnWriteList$1
1667:             2             48  hudson.util.CopyOnWriteMap$Tree
1668:             2             48  hudson.util.PersistedList$ConverterImpl
1669:             1             48  hudson.util.Retrier
1670:             2             48  hudson.util.StreamTaskListener
1671:             2             48  java.io.ByteArrayOutputStream
1672:             1             48  java.io.Console
1673:             1             48  java.io.Console$3
1674:             1             48  java.io.Console$LineReader
1675:             2             48  java.io.File$PathStatus
1676:             1             48  java.lang.ProcessEnvironment
1677:             2             48  java.lang.management.MemoryType
1678:             2             48  java.lang.reflect.ReflectPermission
1679:             2             48  java.net.InetAddress$Cache
1680:             2             48  java.net.InetAddress$Cache$Type
1681:             2             48  java.net.StandardProtocolFamily
1682:             2             48  java.net.URLClassLoader$1
1683:             2             48  java.net.URLClassLoader$2
1684:             3             48  java.nio.channels.FileChannel$MapMode
1685:             2             48  java.nio.charset.CoderResult
1686:             3             48  java.nio.charset.CodingErrorAction
1687:             2             48  java.security.KeyPair
1688:             3             48  java.text.AttributedCharacterIterator$Attribute
1689:             2             48  java.time.LocalDateTime
1690:             2             48  java.time.format.DateTimeFormatterBuilder$1
1691:             2             48  java.time.format.DateTimeFormatterBuilder$ZoneIdPrinterParser
1692:             2             48  java.time.format.DateTimeTextProvider$LocaleStore
1693:             3             48  java.util.Base64$Decoder
1694:             2             48  java.util.BitSet
1695:             2             48  java.util.Collections$SetFromMap
1696:             2             48  java.util.Collections$SynchronizedCollection
1697:             3             48  java.util.ResourceBundle$NoFallbackControl
1698:             3             48  java.util.concurrent.ConcurrentHashMap$ValuesView
1699:             2             48  java.util.concurrent.ConcurrentSkipListMap$Index
1700:             3             48  java.util.concurrent.atomic.AtomicMarkableReference
1701:             2             48  java.util.logging.Logger$LoggerBundle
1702:             2             48  java.util.regex.Pattern$Prolog
1703:             2             48  java.util.regex.Pattern$SliceI
1704:             2             48  javax.crypto.spec.SecretKeySpec
1705:             2             48  javax.net.ssl.SNIHostName
1706:             1             48  jenkins.model.Jenkins$5
1707:             2             48  jenkins.security.CryptoConfidentialKey
1708:             2             48  jenkins.security.ImpersonatingExecutorService$1
1709:             3             48  jenkins.security.ImpersonatingUserDetailsService
1710:             2             48  jenkins.security.stapler.StaplerDispatchValidator$ValidatorCache$$Lambda$131/1574419935
1711:             2             48  net.sf.ezmorph.object.BooleanObjectMorpher
1712:             2             48  net.sf.ezmorph.object.CharacterObjectMorpher
1713:             2             48  org.acegisecurity.AuthenticationTrustResolverImpl
1714:             2             48  org.acegisecurity.userdetails.memory.UserAttribute
1715:             1             48  org.apache.commons.beanutils.WrapDynaClass$2
1716:             3             48  org.apache.commons.jexl.util.introspection.MethodMap
1717:             2             48  org.apache.commons.lang.time.FastDateFormat$PaddedNumberField
1718:             2             48  org.apache.commons.lang.time.FastDateFormat$TextField
1719:             1             48  org.apache.sshd.common.cipher.BuiltinCiphers$1
1720:             1             48  org.apache.sshd.common.cipher.BuiltinCiphers$2
1721:             1             48  org.apache.sshd.common.cipher.BuiltinCiphers$3
1722:             1             48  org.codehaus.groovy.antlr.GroovySourceAST
1723:             1             48  org.codehaus.groovy.ast.tools.WideningCategories$1
1724:             1             48  org.codehaus.groovy.classgen.BytecodeExpression$1
1725:             2             48  org.codehaus.groovy.runtime.callsite.AbstractCallSite
1726:             1             48  org.codehaus.groovy.runtime.dgm$1120
1727:             1             48  org.codehaus.groovy.runtime.dgm$1122
1728:             1             48  org.codehaus.groovy.runtime.dgm$469
1729:             1             48  org.codehaus.groovy.runtime.dgm$470
1730:             1             48  org.codehaus.groovy.runtime.dgm$471
1731:             1             48  org.codehaus.groovy.runtime.dgm$472
1732:             1             48  org.codehaus.groovy.runtime.dgm$473
1733:             1             48  org.codehaus.groovy.runtime.dgm$474
1734:             1             48  org.codehaus.groovy.runtime.metaclass.MetaClassRegistryImpl
1735:             2             48  org.codehaus.groovy.util.ReferenceType$HardRef
1736:             2             48  org.dom4j.Namespace
1737:             2             48  org.dom4j.tree.QNameCache
1738:             2             48  org.dom4j.util.SimpleSingleton
1739:             2             48  org.eclipse.jetty.http.CookieCompliance
1740:             1             48  org.eclipse.jetty.security.authentication.FormAuthenticator
1741:             2             48  org.eclipse.jetty.server.HttpInput$EofContent
1742:             2             48  org.eclipse.jetty.server.MultiPartFormDataCompliance
1743:             1             48  org.eclipse.jetty.util.BlockingArrayQueue
1744:             1             48  org.eclipse.jetty.util.component.AttributeContainerMap
1745:             2             48  org.eclipse.jetty.util.statistic.CounterStatistic
1746:             3             48  org.eclipse.jetty.util.thread.ScheduledExecutorScheduler$$Lambda$21/967576586
1747:             2             48  org.eclipse.jetty.webapp.ClasspathPattern
1748:             1             48  org.eclipse.jetty.webapp.WebDescriptor$1
1749:             2             48  org.jenkins.ui.icon.IconType
1750:             2             48  org.jenkinsci.bytecode.NameAndType
1751:             2             48  org.jenkinsci.main.modules.instance_identity.InstanceIdentity
1752:             1             48  org.jenkinsci.main.modules.sshd.SSHD
1753:             1             48  org.jvnet.hudson.MemoryUsage
1754:             2             48  org.kohsuke.stapler.IndexViewDispatcher
1755:             3             48  org.kohsuke.stapler.Optional
1756:             2             48  org.kohsuke.stapler.ResponseImpl$OutputMode
1757:             1             48  org.kohsuke.stapler.framework.adjunct.AdjunctManager
1758:             2             48  org.kohsuke.stapler.jelly.ResourceBundle
1759:             2             48  org.kohsuke.stapler.jelly.groovy.GroovyClassTearOff
1760:             2             48  org.kohsuke.stapler.jelly.groovy.GroovyServerPageTearOff
1761:             2             48  org.springframework.context.event.SimpleApplicationEventMulticaster
1762:             2             48  org.springframework.context.support.AbstractApplicationContext$BeanPostProcessorChecker
1763:             2             48  org.springframework.core.NamedThreadLocal
1764:             2             48  org.springframework.web.context.support.ServletContextAwareProcessor
1765:             2             48  org.springframework.web.context.support.ServletContextResourcePatternResolver
1766:             2             48  sun.misc.JarIndex
1767:             2             48  sun.misc.NativeSignalHandler
1768:             2             48  sun.misc.Signal
1769:             1             48  sun.net.www.http.KeepAliveCache
1770:             1             48  sun.nio.cs.StreamDecoder
1771:             1             48  sun.nio.cs.US_ASCII$Decoder
1772:             2             48  sun.security.jca.ProviderList
1773:             2             48  sun.security.jca.ProviderList$3
1774:             2             48  sun.security.ssl.AppInputStream
1775:             2             48  sun.security.ssl.AppOutputStream
1776:             1             48  sun.security.ssl.CipherBox
1777:             2             48  sun.security.ssl.HandshakeOutStream
1778:             3             48  sun.security.ssl.SessionId
1779:             3             48  sun.security.util.AlgorithmDecomposer
1780:             3             48  sun.security.util.DisabledAlgorithmConstraints$KeySizeConstraints
1781:             2             48  sun.security.x509.CertificatePolicyMap
1782:             3             48  sun.text.normalizer.CharTrie$FriendAgent
1783:             1             48  sun.text.normalizer.IntTrie
1784:             3             48  sun.text.normalizer.NormalizerBase$QuickCheckResult
1785:             3             48  sun.text.normalizer.VersionInfo
1786:             1             48  sun.text.resources.FormatData
1787:             1             48  sun.text.resources.en.FormatData_en
1788:             1             48  sun.text.resources.en.FormatData_en_US
1789:             1             48  sun.util.resources.CalendarData
1790:             1             48  sun.util.resources.CurrencyNames
1791:             1             48  sun.util.resources.TimeZoneNames
1792:             1             48  sun.util.resources.en.CalendarData_en
1793:             1             48  sun.util.resources.en.CurrencyNames_en_US
1794:             1             48  sun.util.resources.en.TimeZoneNames_en
1795:             1             48  winstone.HostConfiguration
1796:             2             48  winstone.cmdline.Option$OClass
1797:             2             40  [Lcom.google.inject.internal.asm.$Type;
1798:             1             40  [Lcom.sun.org.apache.xalan.internal.utils.FeaturePropertyBase$State;
1799:             1             40  [Lcom.sun.org.apache.xalan.internal.utils.XMLSecurityManager$State;
1800:             1             40  [Lcom.sun.org.apache.xerces.internal.util.Status;
1801:             1             40  [Lhudson.model.Result;
1802:             1             40  [Ljava.lang.management.MemoryPoolMXBean;
1803:             1             40  [Ljava.time.format.SignStyle;
1804:             1             40  [Ljava.time.format.TextStyle;
1805:             1             40  [Ljava.util.stream.StreamOpFlag;
1806:             1             40  [Ljavax.servlet.DispatcherType;
1807:             1             40  [Ljenkins.install.InstallState;
1808:             1             40  [Lorg.eclipse.jetty.http.HttpGenerator$State;
1809:             1             40  [Lorg.eclipse.jetty.http.HttpParser$FieldState;
1810:             1             40  [Lorg.eclipse.jetty.http.HttpTokens$EndOfContent;
1811:             1             40  [Lorg.eclipse.jetty.http.pathmap.PathSpecGroup;
1812:             1             40  [Lorg.eclipse.jetty.io.AbstractEndPoint$State;
1813:             1             40  [Lorg.eclipse.jetty.server.HttpChannelState$InputState;
1814:             1             40  [Lorg.eclipse.jetty.server.HttpChannelState$State;
1815:             1             40  [Lorg.eclipse.jetty.server.HttpOutput$ApiState;
1816:             1             40  [Lorg.eclipse.jetty.servlet.ListenerHolder;
1817:             1             40  [Lsun.nio.fs.WindowsPathType;
1818:             1             40  [Lsun.security.jca.ServiceId;
1819:             1             40  [Lsun.security.ssl.SignatureAndHashAlgorithm$SignatureAlgorithm;
1820:             1             40  [Lsun.security.util.DisabledAlgorithmConstraints$KeySizeConstraint$Operator;
1821:             1             40  [Lsun.util.locale.provider.LocaleProviderAdapter$Type;
1822:             1             40  [[Ljava.lang.invoke.LambdaForm$Name;
1823:             1             40  [[[I
1824:             1             40  [[[Lsun.awt.FontDescriptor;
1825:             1             40  [[[S
1826:             1             40  com.google.common.collect.EmptyImmutableListMultimap
1827:             1             40  com.google.common.collect.RegularImmutableMap
1828:             1             40  com.sun.beans.finder.MethodFinder$1
1829:             1             40  com.sun.jna.Structure$LayoutInfo
1830:             1             40  com.sun.org.apache.xerces.internal.impl.XMLDocumentFragmentScannerImpl$ElementStack2
1831:             1             40  com.sun.org.apache.xerces.internal.impl.XMLEntityManager$CharacterBufferPool
1832:             1             40  com.sun.org.apache.xerces.internal.impl.XMLErrorReporter
1833:             1             40  com.sun.org.apache.xerces.internal.impl.XMLVersionDetector
1834:             1             40  com.sun.org.apache.xerces.internal.impl.dtd.XMLDTDDescription
1835:             1             40  com.sun.org.apache.xerces.internal.impl.validation.ValidationState
1836:             1             40  com.sun.org.apache.xerces.internal.util.SymbolTable
1837:             1             40  com.sun.org.apache.xerces.internal.utils.XMLLimitAnalyzer
1838:             1             40  com.sun.org.apache.xerces.internal.utils.XMLSecurityManager
1839:             1             40  com.sun.xml.internal.stream.XMLEntityStorage
1840:             1             40  com.sun.xml.internal.stream.util.BufferAllocator
1841:             1             40  hudson.PluginManager$2
1842:             1             40  hudson.diagnosis.HudsonHomeDiskUsageChecker
1843:             1             40  hudson.model.ComputerSet$3
1844:             1             40  hudson.model.JDK$DescriptorImpl
1845:             1             40  hudson.model.LoadStatistics$LoadStatisticsUpdater
1846:             1             40  hudson.model.Queue$MaintainTask
1847:             1             40  hudson.model.UpdateCenter
1848:             1             40  hudson.scm.NullSCM$DescriptorImpl
1849:             1             40  hudson.security.AbstractPasswordBasedSecurityRealm$Authenticator
1850:             1             40  hudson.security.SecurityRealm$getLoginUrl
1851:             1             40  hudson.security.csrf.DefaultCrumbIssuer$DescriptorImpl
1852:             1             40  hudson.slaves.NodeProvisioner$NodeProvisionerInvoker
1853:             1             40  hudson.tasks.Maven$DescriptorImpl
1854:             1             40  hudson.tasks.Maven$MavenInstallation$DescriptorImpl
1855:             1             40  hudson.tasks.Shell$DescriptorImpl
1856:             1             40  hudson.util.DoubleLaunchChecker
1857:             1             40  java.beans.WeakIdentityMap$Entry
1858:             1             40  java.io.StringReader
1859:             1             40  java.lang.invoke.BoundMethodHandle$Species_L3
1860:             1             40  java.lang.reflect.Proxy$Key2
1861:             1             40  java.time.format.DateTimeFormatterBuilder
1862:             1             40  java.util.HashMap$ValueIterator
1863:             1             40  java.util.ResourceBundle$1
1864:             1             40  javax.crypto.CryptoAllPermission
1865:             1             40  jenkins.install.SetupWizard
1866:             1             40  jenkins.management.AdministrativeMonitorsDecorator
1867:             1             40  jenkins.model.ArtifactManagerConfiguration
1868:             1             40  jenkins.model.GlobalBuildDiscarderConfiguration
1869:             1             40  jenkins.model.Jenkins$get
1870:             1             40  jenkins.model.Jenkins$getSecretKey$0
1871:             1             40  jenkins.mvn.GlobalMavenConfig
1872:             1             40  jenkins.security.QueueItemAuthenticatorConfiguration
1873:             1             40  jenkins.security.ResourceDomainConfiguration
1874:             1             40  jenkins.security.UpdateSiteWarningsConfiguration
1875:             1             40  jenkins.security.apitoken.ApiTokenPropertyConfiguration
1876:             1             40  jenkins.security.s2m.MasterKillSwitchConfiguration
1877:             1             40  jenkins.telemetry.Correlator
1878:             1             40  org.acegisecurity.providers.ProviderManager
1879:             1             40  org.codehaus.groovy.runtime.callsite.ConstructorSite$ConstructorSiteNoUnwrapNoCoerce
1880:             1             40  org.codehaus.groovy.util.ReferenceManager$1
1881:             1             40  org.eclipse.jetty.security.UserStore
1882:             1             40  org.eclipse.jetty.webapp.StandardDescriptorProcessor
1883:             1             40  org.eclipse.jetty.webapp.WebAppContext$Context
1884:             1             40  org.jenkinsci.bytecode.AdaptField$FactoryImpl$1
1885:             1             40  org.jenkinsci.bytecode.AdaptField$FactoryImpl$GetFieldAdapter
1886:             1             40  org.jenkinsci.main.modules.instance_identity.PageDecoratorImpl
1887:             1             40  org.jenkinsci.main.modules.sshd.PortAdvertiser
1888:             1             40  org.kohsuke.stapler.MetaClass$11
1889:             1             40  org.kohsuke.stapler.Stapler
1890:             1             40  sun.awt.resources.awt
1891:             1             40  sun.net.idn.StringPrep
1892:             1             40  sun.nio.ch.FileChannelImpl$Unmapper
1893:             1             40  sun.nio.cs.StandardCharsets$Aliases
1894:             1             40  sun.nio.cs.StandardCharsets$Cache
1895:             1             40  sun.nio.cs.StandardCharsets$Classes
1896:             1             40  sun.security.provider.JavaKeyStore$DualFormatJKS
1897:             1             40  sun.util.logging.resources.logging
1898:             1             40  winstone.Launcher
1899:             1             32  [Lcom.google.common.cache.LocalCache$Strength;
1900:             1             32  [Lcom.google.inject.Stage;
1901:             1             32  [Lcom.google.inject.internal.InjectorImpl$JitLimitation;
1902:             1             32  [Lcom.google.inject.internal.InternalFlags$IncludeStackTraceOption;
1903:             1             32  [Lcom.google.inject.internal.InternalFlags$NullableProvidesOption;
1904:             1             32  [Lcom.google.inject.spi.InjectionPoint$Position;
1905:             1             32  [Lcom.sun.beans.util.Cache$Kind;
1906:             1             32  [Lcom.sun.nio.file.ExtendedOpenOption;
1907:             1             32  [Lcom.sun.org.apache.xalan.internal.utils.XMLSecurityManager$NameMap;
1908:             1             32  [Lcom.sun.org.apache.xerces.internal.utils.XMLSecurityManager$NameMap;
1909:             1             32  [Lcom.thoughtworks.xstream.core.util.FastField;
1910:             1             32  [Lhudson.model.MultiStageTimeSeries$TimeScale;
1911:             1             32  [Ljava.awt.Color;
1912:             2             32  [Ljava.lang.Enum;
1913:             1             32  [Ljava.lang.OutOfMemoryError;
1914:             1             32  [Ljava.lang.ThreadGroup;
1915:             1             32  [Ljava.net.Proxy$Type;
1916:             1             32  [Ljava.nio.file.StandardCopyOption;
1917:             2             32  [Ljava.sql.Date;
1918:             2             32  [Ljava.sql.Time;
1919:             2             32  [Ljava.sql.Timestamp;
1920:             1             32  [Ljava.text.Normalizer$Form;
1921:             1             32  [Ljava.time.format.DateTimeFormatterBuilder$SettingsParser;
1922:             1             32  [Ljava.time.format.ResolverStyle;
1923:             1             32  [Ljava.time.temporal.IsoFields$Field;
1924:             2             32  [Ljava.util.Calendar;
1925:             2             32  [Ljava.util.Date;
1926:             1             32  [Ljava.util.stream.MatchOps$MatchKind;
1927:             1             32  [Ljava.util.stream.StreamShape;
1928:             1             32  [Ljenkins.security.stapler.RoutingDecisionProvider$Decision;
1929:             1             32  [Lorg.apache.commons.io.IOCase;
1930:             1             32  [Lorg.apache.sshd.common.NamedFactory;
1931:             1             32  [Lorg.codehaus.groovy.util.ReferenceType;
1932:             1             32  [Lorg.eclipse.jetty.http.HttpCookie$SameSite;
1933:             1             32  [Lorg.eclipse.jetty.http.HttpScheme;
1934:             1             32  [Lorg.eclipse.jetty.http.HttpVersion;
1935:             1             32  [Lorg.eclipse.jetty.http.QuotedCSVParser$State;
1936:             1             32  [Lorg.eclipse.jetty.io.ManagedSelector;
1937:             1             32  [Lorg.eclipse.jetty.security.UserDataConstraint;
1938:             1             32  [Lorg.eclipse.jetty.server.HttpChannelState$OutputState;
1939:             1             32  [Lorg.eclipse.jetty.server.HttpOutput$State;
1940:             1             32  [Lorg.eclipse.jetty.server.Response$OutputType;
1941:             1             32  [Lorg.eclipse.jetty.server.handler.ContextHandler$Availability;
1942:             1             32  [Lorg.eclipse.jetty.server.session.Session$State;
1943:             1             32  [Lorg.eclipse.jetty.servlet.ServletHolder;
1944:             1             32  [Lorg.eclipse.jetty.servlet.ServletMapping;
1945:             1             32  [Lorg.eclipse.jetty.servlet.Source$Origin;
1946:             1             32  [Lorg.eclipse.jetty.util.IteratingCallback$Action;
1947:             1             32  [Lorg.eclipse.jetty.util.component.ContainerLifeCycle$Managed;
1948:             1             32  [Lorg.eclipse.jetty.util.thread.Invocable$InvocationType;
1949:             1             32  [Lorg.eclipse.jetty.util.thread.strategy.EatWhatYouKill$Mode;
1950:             1             32  [Lorg.eclipse.jetty.util.thread.strategy.EatWhatYouKill$State;
1951:             1             32  [Lorg.eclipse.jetty.webapp.MetaDataComplete;
1952:             1             32  [Lsun.net.www.protocol.http.HttpURLConnection$TunnelState;
1953:             1             32  [Lsun.security.ssl.CipherSuite$CipherType;
1954:             1             32  [Lsun.security.ssl.CipherSuite$PRF;
1955:             2             32  com.google.common.base.Joiner
1956:             2             32  com.google.common.cache.LocalCache$LocalManualCache
1957:             1             32  com.google.common.util.concurrent.MoreExecutors$SameThreadExecutorService
1958:             2             32  com.google.inject.internal.Annotations$AnnotationChecker$1
1959:             2             32  com.google.inject.internal.FailableCache$1
1960:             1             32  com.google.inject.internal.Initializer
1961:             1             32  com.google.inject.internal.cglib.core.$ClassNameReader$EarlyExitException
1962:             2             32  com.sun.beans.WeakCache
1963:             1             32  com.sun.beans.finder.BeanInfoFinder
1964:             1             32  com.sun.jna.Memory
1965:             1             32  com.sun.jna.Structure$AutoAllocated
1966:             1             32  com.sun.org.apache.xalan.internal.utils.FeatureManager$Feature
1967:             1             32  com.sun.org.apache.xerces.internal.impl.XMLEntityScanner$1
1968:             1             32  com.sun.org.apache.xerces.internal.impl.dtd.XMLElementDecl
1969:             2             32  com.sun.org.apache.xerces.internal.impl.dv.dtd.ENTITYDatatypeValidator
1970:             1             32  com.sun.org.apache.xerces.internal.util.NamespaceSupport
1971:             2             32  com.sun.proxy.$Proxy13
1972:             2             32  com.sun.proxy.$Proxy2
1973:             2             32  com.sun.proxy.$Proxy30
1974:             2             32  com.sun.proxy.$Proxy31
1975:             2             32  com.sun.proxy.$Proxy36
1976:             1             32  com.thoughtworks.xstream.mapper.ImplicitCollectionMapper$ImplicitCollectionMapperForClass
1977:             1             32  groovy.lang.MetaClassImpl$DummyMetaMethod
1978:             2             32  groovy.lang.MetaClassRegistry$MetaClassCreationHandle
1979:             1             32  hudson.ExtensionFinder$GuiceFinder
1980:             2             32  hudson.ExtensionFinder$GuiceFinder$FaultTolerantScope
1981:             1             32  hudson.ExtensionFinder$GuiceFinder$SezpozModule
1982:             1             32  hudson.FileSystemProvisioner$Default$DescriptorImpl
1983:             1             32  hudson.ProxyConfiguration$DescriptorImpl
1984:             1             32  hudson.console.ExpandableDetailsNote$DescriptorImpl
1985:             1             32  hudson.console.HyperlinkNote$DescriptorImpl
1986:             1             32  hudson.console.ModelHyperlinkNote$DescriptorImpl
1987:             1             32  hudson.init.InitializerFinder
1988:             1             32  hudson.markup.EscapedMarkupFormatter$DescriptorImpl
1989:             1             32  hudson.model.AllView$DescriptorImpl
1990:             1             32  hudson.model.BooleanParameterDefinition$DescriptorImpl
1991:             1             32  hudson.model.ChoiceParameterDefinition$DescriptorImpl
1992:             1             32  hudson.model.ComputerSet$DescriptorImpl
1993:             1             32  hudson.model.FileParameterDefinition$DescriptorImpl
1994:             1             32  hudson.model.FingerprintMap
1995:             1             32  hudson.model.FreeStyleProject$DescriptorImpl
1996:             1             32  hudson.model.ListView$DescriptorImpl
1997:             1             32  hudson.model.MyView$DescriptorImpl
1998:             1             32  hudson.model.MyViewsProperty
1999:             1             32  hudson.model.MyViewsProperty$DescriptorImpl
2000:             1             32  hudson.model.PaneStatusProperties$DescriptorImpl
2001:             1             32  hudson.model.ParametersDefinitionProperty$DescriptorImpl
2002:             1             32  hudson.model.PasswordParameterDefinition$ParameterDescriptorImpl
2003:             1             32  hudson.model.ProxyView$DescriptorImpl
2004:             1             32  hudson.model.RunParameterDefinition$DescriptorImpl
2005:             1             32  hudson.model.StringParameterDefinition$DescriptorImpl
2006:             1             32  hudson.model.TextParameterDefinition$DescriptorImpl
2007:             1             32  hudson.model.TimeZoneProperty$DescriptorImpl
2008:             1             32  hudson.model.User
2009:             1             32  hudson.node_monitors.ResponseTimeMonitor$Data
2010:             1             32  hudson.os.solaris.ZFSProvisioner$DescriptorImpl
2011:             1             32  hudson.search.UserSearchProperty$DescriptorImpl
2012:             2             32  hudson.security.AccessDeniedHandlerImpl
2013:             1             32  hudson.security.AuthorizationStrategy$Unsecured$DescriptorImpl
2014:             1             32  hudson.security.FullControlOnceLoggedInAuthorizationStrategy$DescriptorImpl
2015:             1             32  hudson.security.GlobalSecurityConfiguration$DescriptorImpl
2016:             1             32  hudson.security.HudsonPrivateSecurityRealm$DescriptorImpl
2017:             1             32  hudson.security.HudsonPrivateSecurityRealm$Details$DescriptorImpl
2018:             1             32  hudson.security.LegacyAuthorizationStrategy$DescriptorImpl
2019:             1             32  hudson.security.LegacySecurityRealm$DescriptorImpl
2020:             1             32  hudson.security.SecurityRealm$None$DescriptorImpl
2021:             2             32  hudson.security.UnwrapSecurityExceptionFilter
2022:             1             32  hudson.security.csrf.GlobalCrumbIssuerConfiguration
2023:             1             32  hudson.slaves.DumbSlave$DescriptorImpl
2024:             1             32  hudson.slaves.EnvironmentVariablesNodeProperty$DescriptorImpl
2025:             1             32  hudson.slaves.JNLPLauncher$DescriptorImpl
2026:             1             32  hudson.slaves.RetentionStrategy$Always$DescriptorImpl
2027:             1             32  hudson.slaves.RetentionStrategy$Demand$DescriptorImpl
2028:             1             32  hudson.slaves.RetentionStrategy$NoOp$DescriptorImpl
2029:             1             32  hudson.slaves.SimpleScheduledRetentionStrategy$DescriptorImpl
2030:             1             32  hudson.tasks.ArtifactArchiver$DescriptorImpl
2031:             1             32  hudson.tasks.BatchFile$DescriptorImpl
2032:             1             32  hudson.tasks.BuildTrigger$DescriptorImpl
2033:             1             32  hudson.tasks.Fingerprinter$DescriptorImpl
2034:             1             32  hudson.tasks.LogRotator$LRDescriptor
2035:             1             32  hudson.tasks.Maven$MavenInstaller$DescriptorImpl
2036:             1             32  hudson.tasks._maven.Maven3MojoNote$DescriptorImpl
2037:             1             32  hudson.tasks._maven.MavenErrorNote$DescriptorImpl
2038:             1             32  hudson.tasks._maven.MavenMojoNote$DescriptorImpl
2039:             1             32  hudson.tasks._maven.MavenWarningNote$DescriptorImpl
2040:             1             32  hudson.tools.BatchCommandInstaller$DescriptorImpl
2041:             1             32  hudson.tools.CommandInstaller$DescriptorImpl
2042:             1             32  hudson.tools.InstallSourceProperty$DescriptorImpl
2043:             1             32  hudson.tools.ToolLocationNodeProperty$DescriptorImpl
2044:             1             32  hudson.tools.ZipExtractionInstaller$DescriptorImpl
2045:             1             32  hudson.triggers.TimerTrigger$DescriptorImpl
2046:             2             32  hudson.util.ExceptionCatchingThreadFactory
2047:             1             32  hudson.views.BuildButtonColumn$DescriptorImpl
2048:             1             32  hudson.views.DefaultMyViewsTabBar$DescriptorImpl
2049:             1             32  hudson.views.DefaultViewsTabBar$DescriptorImpl
2050:             1             32  hudson.views.GlobalDefaultViewConfiguration
2051:             1             32  hudson.views.JobColumn$DescriptorImpl
2052:             1             32  hudson.views.LastDurationColumn$DescriptorImpl
2053:             1             32  hudson.views.LastFailureColumn$DescriptorImpl
2054:             1             32  hudson.views.LastStableColumn$DescriptorImpl
2055:             1             32  hudson.views.LastSuccessColumn$DescriptorImpl
2056:             1             32  hudson.views.MyViewsTabBar$GlobalConfigurationImpl
2057:             1             32  hudson.views.StatusColumn$DescriptorImpl
2058:             1             32  hudson.views.ViewsTabBar$GlobalConfigurationImpl
2059:             1             32  hudson.views.WeatherColumn$DescriptorImpl
2060:             1             32  java.awt.font.FontRenderContext
2061:             1             32  java.beans.ThreadGroupContext
2062:             1             32  java.beans.ThreadGroupContext$1
2063:             1             32  java.io.ByteArrayInputStream
2064:             1             32  java.io.DataInputStream
2065:             1             32  java.io.WinNTFileSystem
2066:             1             32  java.lang.ArithmeticException
2067:             1             32  java.lang.ArrayIndexOutOfBoundsException
2068:             1             32  java.lang.ClassCastException
2069:             1             32  java.lang.NullPointerException
2070:             2             32  java.lang.Shutdown$Lock
2071:             1             32  java.lang.reflect.WeakCache
2072:             2             32  java.nio.ByteOrder
2073:             1             32  java.nio.channels.Channels$1
2074:             1             32  java.security.BasicPermissionCollection
2075:             1             32  java.security.KeyStore
2076:             1             32  java.text.DontCareFieldPosition
2077:             1             32  java.time.format.DateTimeFormatterBuilder$FractionPrinterParser
2078:             2             32  java.time.format.DateTimeFormatterBuilder$StringLiteralPrinterParser
2079:             1             32  java.util.AbstractList$Itr
2080:             2             32  java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet
2081:             1             32  java.util.LinkedHashMap$LinkedKeyIterator
2082:             1             32  java.util.LinkedList$ListItr
2083:             2             32  java.util.ResourceBundle$SingleFormatControl
2084:             2             32  java.util.TreeMap$Values
2085:             2             32  java.util.concurrent.ConcurrentHashMap$EntrySetView
2086:             2             32  java.util.concurrent.CountDownLatch
2087:             1             32  java.util.concurrent.FutureTask
2088:             1             32  java.util.concurrent.ThreadLocalRandom
2089:             2             32  java.util.logging.ErrorManager
2090:             1             32  java.util.logging.LogManager$SystemLoggerContext
